filename,width,height,class,xmin,ymin,xmax,ymax
1277104487Image000096.jpg,83,85,OTHER,628,319,711,404
1277104487Image000096.jpg,27,42,STOP,699,382,726,424
1277104487Image000096.jpg,83,85,OTHER,628,319,711,404
1277104487Image000101.jpg,34,88,STOP,1238,322,1272,410
1277104487Image000101.jpg,34,88,STOP,1238,322,1272,410
1277104511Image000001.jpg,14,13,100_SIGN,207,450,221,463
1277104511Image000001.jpg,12,11,PRIORITY_ROAD,209,462,221,473
1277104511Image000001.jpg,14,13,100_SIGN,207,450,221,463
1277104511Image000001.jpg,12,11,PRIORITY_ROAD,209,462,221,473
1277104511Image000001.jpg,14,13,100_SIGN,207,450,221,463
1277104511Image000001.jpg,12,11,PRIORITY_ROAD,209,462,221,473
1277104511Image000011.jpg,16,15,100_SIGN,236,461,252,476
1277104511Image000011.jpg,13,12,PRIORITY_ROAD,237,475,250,487
1277104511Image000011.jpg,14,14,PASS_RIGHT_SIDE,135,472,149,486
1277104511Image000011.jpg,16,15,100_SIGN,236,461,252,476
1277104511Image000011.jpg,13,12,PRIORITY_ROAD,237,475,250,487
1277104511Image000011.jpg,14,14,PASS_RIGHT_SIDE,135,472,149,486
1277104511Image000011.jpg,16,15,100_SIGN,236,461,252,476
1277104511Image000011.jpg,13,12,PRIORITY_ROAD,237,475,250,487
1277104511Image000011.jpg,14,14,PASS_RIGHT_SIDE,135,472,149,486
1277104511Image000011.jpg,16,15,100_SIGN,236,461,252,476
1277104511Image000011.jpg,13,12,PRIORITY_ROAD,237,475,250,487
1277104511Image000011.jpg,14,14,PASS_RIGHT_SIDE,135,472,149,486
1277104511Image000016.jpg,17,17,100_SIGN,252,442,269,459
1277104511Image000016.jpg,15,14,PRIORITY_ROAD,254,459,269,473
1277104511Image000016.jpg,17,16,PASS_RIGHT_SIDE,136,455,153,471
1277104511Image000016.jpg,17,17,100_SIGN,252,442,269,459
1277104511Image000016.jpg,15,14,PRIORITY_ROAD,254,459,269,473
1277104511Image000016.jpg,17,16,PASS_RIGHT_SIDE,136,455,153,471
1277104511Image000016.jpg,17,17,100_SIGN,252,442,269,459
1277104511Image000016.jpg,15,14,PRIORITY_ROAD,254,459,269,473
1277104511Image000016.jpg,17,16,PASS_RIGHT_SIDE,136,455,153,471
1277104511Image000016.jpg,17,17,100_SIGN,252,442,269,459
1277104511Image000016.jpg,15,14,PRIORITY_ROAD,254,459,269,473
1277104511Image000016.jpg,17,16,PASS_RIGHT_SIDE,136,455,153,471
1277104511Image000021.jpg,19,19,100_SIGN,274,434,293,453
1277104511Image000021.jpg,18,16,PRIORITY_ROAD,277,453,295,469
1277104511Image000021.jpg,21,20,PASS_RIGHT_SIDE,128,448,149,468
1277104511Image000021.jpg,19,19,100_SIGN,274,434,293,453
1277104511Image000021.jpg,18,16,PRIORITY_ROAD,277,453,295,469
1277104511Image000021.jpg,21,20,PASS_RIGHT_SIDE,128,448,149,468
1277104511Image000021.jpg,19,19,100_SIGN,274,434,293,453
1277104511Image000021.jpg,18,16,PRIORITY_ROAD,277,453,295,469
1277104511Image000021.jpg,21,20,PASS_RIGHT_SIDE,128,448,149,468
1277104511Image000021.jpg,19,19,100_SIGN,274,434,293,453
1277104511Image000021.jpg,18,16,PRIORITY_ROAD,277,453,295,469
1277104511Image000021.jpg,21,20,PASS_RIGHT_SIDE,128,448,149,468
1277104511Image000026.jpg,25,24,100_SIGN,298,422,323,446
1277104511Image000026.jpg,20,20,PRIORITY_ROAD,302,447,322,467
1277104511Image000026.jpg,24,27,PASS_RIGHT_SIDE,115,438,139,465
1277104511Image000026.jpg,25,24,100_SIGN,298,422,323,446
1277104511Image000026.jpg,20,20,PRIORITY_ROAD,302,447,322,467
1277104511Image000026.jpg,24,27,PASS_RIGHT_SIDE,115,438,139,465
1277104511Image000026.jpg,25,24,100_SIGN,298,422,323,446
1277104511Image000026.jpg,20,20,PRIORITY_ROAD,302,447,322,467
1277104511Image000026.jpg,24,27,PASS_RIGHT_SIDE,115,438,139,465
1277104511Image000026.jpg,25,24,100_SIGN,298,422,323,446
1277104511Image000026.jpg,20,20,PRIORITY_ROAD,302,447,322,467
1277104511Image000026.jpg,24,27,PASS_RIGHT_SIDE,115,438,139,465
1277104511Image000036.jpg,38,37,100_SIGN,380,378,418,415
1277104511Image000036.jpg,34,31,PRIORITY_ROAD,381,417,415,448
1277104511Image000036.jpg,38,37,100_SIGN,380,378,418,415
1277104511Image000036.jpg,34,31,PRIORITY_ROAD,381,417,415,448
1277104511Image000036.jpg,38,37,100_SIGN,380,378,418,415
1277104511Image000036.jpg,34,31,PRIORITY_ROAD,381,417,415,448
1277104511Image000041.jpg,49,48,100_SIGN,442,353,491,401
1277104511Image000041.jpg,43,44,PRIORITY_ROAD,445,402,488,446
1277104511Image000041.jpg,49,48,100_SIGN,442,353,491,401
1277104511Image000041.jpg,43,44,PRIORITY_ROAD,445,402,488,446
1277104511Image000041.jpg,49,48,100_SIGN,442,353,491,401
1277104511Image000041.jpg,43,44,PRIORITY_ROAD,445,402,488,446
1277104511Image000046.jpg,67,72,100_SIGN,557,298,624,370
1277104511Image000046.jpg,64,66,PRIORITY_ROAD,556,368,620,434
1277104511Image000046.jpg,67,72,100_SIGN,557,298,624,370
1277104511Image000046.jpg,64,66,PRIORITY_ROAD,556,368,620,434
1277104511Image000046.jpg,67,72,100_SIGN,557,298,624,370
1277104511Image000046.jpg,64,66,PRIORITY_ROAD,556,368,620,434
1277104585Image000016.jpg,11,11,PASS_RIGHT_SIDE,175,453,186,464
1277104585Image000016.jpg,11,11,PASS_RIGHT_SIDE,175,453,186,464
1277104585Image000021.jpg,13,14,PASS_RIGHT_SIDE,167,449,180,463
1277104585Image000021.jpg,11,10,100_SIGN,306,441,317,451
1277104585Image000021.jpg,8,7,PRIORITY_ROAD,310,451,318,458
1277104585Image000021.jpg,13,14,PASS_RIGHT_SIDE,167,449,180,463
1277104585Image000021.jpg,11,10,100_SIGN,306,441,317,451
1277104585Image000021.jpg,8,7,PRIORITY_ROAD,310,451,318,458
1277104585Image000021.jpg,13,14,PASS_RIGHT_SIDE,167,449,180,463
1277104585Image000021.jpg,11,10,100_SIGN,306,441,317,451
1277104585Image000021.jpg,8,7,PRIORITY_ROAD,310,451,318,458
1277104585Image000021.jpg,13,14,PASS_RIGHT_SIDE,167,449,180,463
1277104585Image000021.jpg,11,10,100_SIGN,306,441,317,451
1277104585Image000021.jpg,8,7,PRIORITY_ROAD,310,451,318,458
1277104585Image000026.jpg,15,14,PASS_RIGHT_SIDE,159,455,174,469
1277104585Image000026.jpg,12,11,100_SIGN,308,446,320,457
1277104585Image000026.jpg,10,10,PRIORITY_ROAD,310,457,320,467
1277104585Image000026.jpg,15,14,PASS_RIGHT_SIDE,159,455,174,469
1277104585Image000026.jpg,12,11,100_SIGN,308,446,320,457
1277104585Image000026.jpg,10,10,PRIORITY_ROAD,310,457,320,467
1277104585Image000026.jpg,15,14,PASS_RIGHT_SIDE,159,455,174,469
1277104585Image000026.jpg,12,11,100_SIGN,308,446,320,457
1277104585Image000026.jpg,10,10,PRIORITY_ROAD,310,457,320,467
1277104585Image000026.jpg,15,14,PASS_RIGHT_SIDE,159,455,174,469
1277104585Image000026.jpg,12,11,100_SIGN,308,446,320,457
1277104585Image000026.jpg,10,10,PRIORITY_ROAD,310,457,320,467
1277104585Image000031.jpg,15,13,PASS_RIGHT_SIDE,149,448,164,461
1277104585Image000031.jpg,12,12,100_SIGN,310,437,322,449
1277104585Image000031.jpg,12,10,PRIORITY_ROAD,312,450,324,460
1277104585Image000031.jpg,15,13,PASS_RIGHT_SIDE,149,448,164,461
1277104585Image000031.jpg,12,12,100_SIGN,310,437,322,449
1277104585Image000031.jpg,12,10,PRIORITY_ROAD,312,450,324,460
1277104585Image000031.jpg,15,13,PASS_RIGHT_SIDE,149,448,164,461
1277104585Image000031.jpg,12,12,100_SIGN,310,437,322,449
1277104585Image000031.jpg,12,10,PRIORITY_ROAD,312,450,324,460
1277104585Image000031.jpg,15,13,PASS_RIGHT_SIDE,149,448,164,461
1277104585Image000031.jpg,12,12,100_SIGN,310,437,322,449
1277104585Image000031.jpg,12,10,PRIORITY_ROAD,312,450,324,460
1277104585Image000036.jpg,16,18,PASS_RIGHT_SIDE,139,440,155,458
1277104585Image000036.jpg,13,11,100_SIGN,313,434,326,445
1277104585Image000036.jpg,11,9,PRIORITY_ROAD,315,446,326,455
1277104585Image000036.jpg,16,18,PASS_RIGHT_SIDE,139,440,155,458
1277104585Image000036.jpg,13,11,100_SIGN,313,434,326,445
1277104585Image000036.jpg,11,9,PRIORITY_ROAD,315,446,326,455
1277104585Image000036.jpg,16,18,PASS_RIGHT_SIDE,139,440,155,458
1277104585Image000036.jpg,13,11,100_SIGN,313,434,326,445
1277104585Image000036.jpg,11,9,PRIORITY_ROAD,315,446,326,455
1277104585Image000036.jpg,16,18,PASS_RIGHT_SIDE,139,440,155,458
1277104585Image000036.jpg,13,11,100_SIGN,313,434,326,445
1277104585Image000036.jpg,11,9,PRIORITY_ROAD,315,446,326,455
1277104585Image000041.jpg,17,18,PASS_RIGHT_SIDE,125,444,142,462
1277104585Image000041.jpg,14,14,100_SIGN,319,435,333,449
1277104585Image000041.jpg,11,11,PRIORITY_ROAD,321,449,332,460
1277104585Image000041.jpg,17,18,PASS_RIGHT_SIDE,125,444,142,462
1277104585Image000041.jpg,14,14,100_SIGN,319,435,333,449
1277104585Image000041.jpg,11,11,PRIORITY_ROAD,321,449,332,460
1277104585Image000041.jpg,17,18,PASS_RIGHT_SIDE,125,444,142,462
1277104585Image000041.jpg,14,14,100_SIGN,319,435,333,449
1277104585Image000041.jpg,11,11,PRIORITY_ROAD,321,449,332,460
1277104585Image000041.jpg,17,18,PASS_RIGHT_SIDE,125,444,142,462
1277104585Image000041.jpg,14,14,100_SIGN,319,435,333,449
1277104585Image000041.jpg,11,11,PRIORITY_ROAD,321,449,332,460
1277104585Image000046.jpg,20,20,PASS_RIGHT_SIDE,113,441,133,461
1277104585Image000046.jpg,14,15,100_SIGN,329,434,343,449
1277104585Image000046.jpg,11,13,PRIORITY_ROAD,331,448,342,461
1277104585Image000046.jpg,20,20,PASS_RIGHT_SIDE,113,441,133,461
1277104585Image000046.jpg,14,15,100_SIGN,329,434,343,449
1277104585Image000046.jpg,11,13,PRIORITY_ROAD,331,448,342,461
1277104585Image000046.jpg,20,20,PASS_RIGHT_SIDE,113,441,133,461
1277104585Image000046.jpg,14,15,100_SIGN,329,434,343,449
1277104585Image000046.jpg,11,13,PRIORITY_ROAD,331,448,342,461
1277104585Image000046.jpg,20,20,PASS_RIGHT_SIDE,113,441,133,461
1277104585Image000046.jpg,14,15,100_SIGN,329,434,343,449
1277104585Image000046.jpg,11,13,PRIORITY_ROAD,331,448,342,461
1277104585Image000051.jpg,31,30,PASS_RIGHT_SIDE,55,426,86,456
1277104585Image000051.jpg,18,19,100_SIGN,357,422,375,441
1277104585Image000051.jpg,17,16,PRIORITY_ROAD,359,441,376,457
1277104585Image000051.jpg,31,30,PASS_RIGHT_SIDE,55,426,86,456
1277104585Image000051.jpg,18,19,100_SIGN,357,422,375,441
1277104585Image000051.jpg,17,16,PRIORITY_ROAD,359,441,376,457
1277104585Image000051.jpg,31,30,PASS_RIGHT_SIDE,55,426,86,456
1277104585Image000051.jpg,18,19,100_SIGN,357,422,375,441
1277104585Image000051.jpg,17,16,PRIORITY_ROAD,359,441,376,457
1277104585Image000051.jpg,31,30,PASS_RIGHT_SIDE,55,426,86,456
1277104585Image000051.jpg,18,19,100_SIGN,357,422,375,441
1277104585Image000051.jpg,17,16,PRIORITY_ROAD,359,441,376,457
1277104585Image000056.jpg,37,41,PASS_RIGHT_SIDE,3,413,40,454
1277104585Image000056.jpg,18,20,100_SIGN,381,416,399,436
1277104585Image000056.jpg,18,17,PRIORITY_ROAD,383,437,401,454
1277104585Image000056.jpg,37,41,PASS_RIGHT_SIDE,3,413,40,454
1277104585Image000056.jpg,18,20,100_SIGN,381,416,399,436
1277104585Image000056.jpg,18,17,PRIORITY_ROAD,383,437,401,454
1277104585Image000056.jpg,37,41,PASS_RIGHT_SIDE,3,413,40,454
1277104585Image000056.jpg,18,20,100_SIGN,381,416,399,436
1277104585Image000056.jpg,18,17,PRIORITY_ROAD,383,437,401,454
1277104585Image000056.jpg,37,41,PASS_RIGHT_SIDE,3,413,40,454
1277104585Image000056.jpg,18,20,100_SIGN,381,416,399,436
1277104585Image000056.jpg,18,17,PRIORITY_ROAD,383,437,401,454
1277104585Image000061.jpg,27,24,100_SIGN,413,400,440,424
1277104585Image000061.jpg,24,23,PRIORITY_ROAD,415,426,439,449
1277104585Image000061.jpg,27,24,100_SIGN,413,400,440,424
1277104585Image000061.jpg,24,23,PRIORITY_ROAD,415,426,439,449
1277104585Image000061.jpg,27,24,100_SIGN,413,400,440,424
1277104585Image000061.jpg,24,23,PRIORITY_ROAD,415,426,439,449
1277104585Image000066.jpg,30,32,100_SIGN,442,384,472,416
1277104585Image000066.jpg,26,26,PRIORITY_ROAD,446,416,472,442
1277104585Image000066.jpg,30,32,100_SIGN,442,384,472,416
1277104585Image000066.jpg,26,26,PRIORITY_ROAD,446,416,472,442
1277104585Image000066.jpg,30,32,100_SIGN,442,384,472,416
1277104585Image000066.jpg,26,26,PRIORITY_ROAD,446,416,472,442
1277104585Image000071.jpg,41,40,100_SIGN,521,355,562,395
1277104585Image000071.jpg,37,36,PRIORITY_ROAD,526,399,563,435
1277104585Image000071.jpg,41,40,100_SIGN,521,355,562,395
1277104585Image000071.jpg,37,36,PRIORITY_ROAD,526,399,563,435
1277104585Image000071.jpg,41,40,100_SIGN,521,355,562,395
1277104585Image000071.jpg,37,36,PRIORITY_ROAD,526,399,563,435
1277104585Image000076.jpg,59,59,100_SIGN,669,301,728,360
1277104585Image000076.jpg,51,51,PRIORITY_ROAD,678,367,729,418
1277104585Image000076.jpg,59,59,100_SIGN,669,301,728,360
1277104585Image000076.jpg,51,51,PRIORITY_ROAD,678,367,729,418
1277104585Image000076.jpg,59,59,100_SIGN,669,301,728,360
1277104585Image000076.jpg,51,51,PRIORITY_ROAD,678,367,729,418
1277104585Image000081.jpg,87,93,100_SIGN,915,208,1002,301
1277104585Image000081.jpg,78,83,PRIORITY_ROAD,925,306,1003,389
1277104585Image000081.jpg,87,93,100_SIGN,915,208,1002,301
1277104585Image000081.jpg,78,83,PRIORITY_ROAD,925,306,1003,389
1277104585Image000081.jpg,87,93,100_SIGN,915,208,1002,301
1277104585Image000081.jpg,78,83,PRIORITY_ROAD,925,306,1003,389
1277104621Image000001.jpg,16,16,100_SIGN,262,441,278,457
1277104621Image000001.jpg,10,10,PRIORITY_ROAD,265,456,275,466
1277104621Image000001.jpg,16,16,100_SIGN,262,441,278,457
1277104621Image000001.jpg,10,10,PRIORITY_ROAD,265,456,275,466
1277104621Image000006.jpg,17,18,100_SIGN,281,436,298,454
1277104621Image000006.jpg,10,11,PRIORITY_ROAD,286,454,296,465
1277104621Image000006.jpg,17,18,100_SIGN,281,436,298,454
1277104621Image000006.jpg,10,11,PRIORITY_ROAD,286,454,296,465
1277104621Image000006.jpg,17,18,100_SIGN,281,436,298,454
1277104621Image000006.jpg,10,11,PRIORITY_ROAD,286,454,296,465
1277104621Image000011.jpg,20,21,100_SIGN,301,436,321,457
1277104621Image000011.jpg,12,12,PRIORITY_ROAD,306,456,318,468
1277104621Image000011.jpg,20,21,100_SIGN,301,436,321,457
1277104621Image000011.jpg,12,12,PRIORITY_ROAD,306,456,318,468
1277104621Image000011.jpg,20,21,100_SIGN,301,436,321,457
1277104621Image000011.jpg,12,12,PRIORITY_ROAD,306,456,318,468
1277104621Image000016.jpg,22,25,100_SIGN,336,427,358,452
1277104621Image000016.jpg,12,14,PRIORITY_ROAD,341,452,353,466
1277104621Image000016.jpg,22,25,100_SIGN,336,427,358,452
1277104621Image000016.jpg,12,14,PRIORITY_ROAD,341,452,353,466
1277104621Image000016.jpg,22,25,100_SIGN,336,427,358,452
1277104621Image000016.jpg,12,14,PRIORITY_ROAD,341,452,353,466
1277104621Image000021.jpg,24,28,100_SIGN,369,423,393,451
1277104621Image000021.jpg,17,17,PRIORITY_ROAD,374,452,391,469
1277104621Image000021.jpg,24,28,100_SIGN,369,423,393,451
1277104621Image000021.jpg,17,17,PRIORITY_ROAD,374,452,391,469
1277104621Image000021.jpg,24,28,100_SIGN,369,423,393,451
1277104621Image000021.jpg,17,17,PRIORITY_ROAD,374,452,391,469
1277104621Image000026.jpg,33,36,100_SIGN,409,419,442,455
1277104621Image000026.jpg,21,20,PRIORITY_ROAD,416,455,437,475
1277104621Image000026.jpg,33,36,100_SIGN,409,419,442,455
1277104621Image000026.jpg,21,20,PRIORITY_ROAD,416,455,437,475
1277104621Image000026.jpg,33,36,100_SIGN,409,419,442,455
1277104621Image000026.jpg,21,20,PRIORITY_ROAD,416,455,437,475
1277104621Image000031.jpg,44,47,100_SIGN,509,397,553,444
1277104621Image000031.jpg,28,28,PRIORITY_ROAD,517,448,545,476
1277104621Image000031.jpg,44,47,100_SIGN,509,397,553,444
1277104621Image000031.jpg,28,28,PRIORITY_ROAD,517,448,545,476
1277104621Image000031.jpg,44,47,100_SIGN,509,397,553,444
1277104621Image000031.jpg,28,28,PRIORITY_ROAD,517,448,545,476
1277104621Image000036.jpg,66,74,100_SIGN,691,361,757,435
1277104621Image000036.jpg,44,46,PRIORITY_ROAD,701,439,745,485
1277104621Image000036.jpg,66,74,100_SIGN,691,361,757,435
1277104621Image000036.jpg,44,46,PRIORITY_ROAD,701,439,745,485
1277104621Image000036.jpg,66,74,100_SIGN,691,361,757,435
1277104621Image000036.jpg,44,46,PRIORITY_ROAD,701,439,745,485
1277104735Image000001.jpg,18,17,70_SIGN,306,440,324,457
1277104735Image000001.jpg,18,17,70_SIGN,306,440,324,457
1277104735Image000006.jpg,18,17,70_SIGN,310,437,328,454
1277104735Image000006.jpg,18,17,70_SIGN,310,437,328,454
1277104735Image000016.jpg,21,23,70_SIGN,334,418,355,441
1277104735Image000016.jpg,21,23,70_SIGN,334,418,355,441
1277104735Image000021.jpg,25,26,70_SIGN,361,406,386,432
1277104735Image000021.jpg,25,26,70_SIGN,361,406,386,432
1277104735Image000026.jpg,31,32,70_SIGN,380,399,411,431
1277104735Image000026.jpg,31,32,70_SIGN,380,399,411,431
1277104735Image000031.jpg,45,46,70_SIGN,428,366,473,412
1277104735Image000031.jpg,45,46,70_SIGN,428,366,473,412
1277104735Image000036.jpg,71,71,70_SIGN,564,302,635,373
1277104735Image000036.jpg,71,71,70_SIGN,564,302,635,373
1277104735Image000041.jpg,119,124,70_SIGN,791,191,910,315
1277104735Image000041.jpg,119,124,70_SIGN,791,191,910,315
1277104756Image000001.jpg,22,22,70_SIGN,344,403,366,425
1277104756Image000001.jpg,14,14,PRIORITY_ROAD,351,426,365,440
1277104756Image000001.jpg,29,35,PASS_RIGHT_SIDE,69,403,98,438
1277104756Image000001.jpg,22,22,70_SIGN,344,403,366,425
1277104756Image000001.jpg,14,14,PRIORITY_ROAD,351,426,365,440
1277104756Image000001.jpg,29,35,PASS_RIGHT_SIDE,69,403,98,438
1277104756Image000001.jpg,22,22,70_SIGN,344,403,366,425
1277104756Image000001.jpg,14,14,PRIORITY_ROAD,351,426,365,440
1277104756Image000001.jpg,29,35,PASS_RIGHT_SIDE,69,403,98,438
1277104756Image000001.jpg,22,22,70_SIGN,344,403,366,425
1277104756Image000001.jpg,14,14,PRIORITY_ROAD,351,426,365,440
1277104756Image000001.jpg,29,35,PASS_RIGHT_SIDE,69,403,98,438
1277104756Image000006.jpg,25,27,70_SIGN,362,396,387,423
1277104756Image000006.jpg,16,15,PRIORITY_ROAD,368,423,384,438
1277104756Image000006.jpg,40,51,PASS_RIGHT_SIDE,14,384,54,435
1277104756Image000006.jpg,25,27,70_SIGN,362,396,387,423
1277104756Image000006.jpg,16,15,PRIORITY_ROAD,368,423,384,438
1277104756Image000006.jpg,40,51,PASS_RIGHT_SIDE,14,384,54,435
1277104756Image000006.jpg,25,27,70_SIGN,362,396,387,423
1277104756Image000006.jpg,16,15,PRIORITY_ROAD,368,423,384,438
1277104756Image000006.jpg,40,51,PASS_RIGHT_SIDE,14,384,54,435
1277104756Image000006.jpg,25,27,70_SIGN,362,396,387,423
1277104756Image000006.jpg,16,15,PRIORITY_ROAD,368,423,384,438
1277104756Image000006.jpg,40,51,PASS_RIGHT_SIDE,14,384,54,435
1277104756Image000016.jpg,32,33,70_SIGN,408,376,440,409
1277104756Image000016.jpg,20,19,PRIORITY_ROAD,416,410,436,429
1277104756Image000016.jpg,32,33,70_SIGN,408,376,440,409
1277104756Image000016.jpg,20,19,PRIORITY_ROAD,416,410,436,429
1277104756Image000016.jpg,32,33,70_SIGN,408,376,440,409
1277104756Image000016.jpg,20,19,PRIORITY_ROAD,416,410,436,429
1277104756Image000021.jpg,39,40,70_SIGN,436,364,475,404
1277104756Image000021.jpg,26,23,PRIORITY_ROAD,446,403,472,426
1277104756Image000021.jpg,39,40,70_SIGN,436,364,475,404
1277104756Image000021.jpg,26,23,PRIORITY_ROAD,446,403,472,426
1277104756Image000021.jpg,39,40,70_SIGN,436,364,475,404
1277104756Image000021.jpg,26,23,PRIORITY_ROAD,446,403,472,426
1277104756Image000031.jpg,64,65,70_SIGN,554,307,618,372
1277104756Image000031.jpg,37,37,PRIORITY_ROAD,572,371,609,408
1277104756Image000031.jpg,64,65,70_SIGN,554,307,618,372
1277104756Image000031.jpg,37,37,PRIORITY_ROAD,572,371,609,408
1277104756Image000031.jpg,64,65,70_SIGN,554,307,618,372
1277104756Image000031.jpg,37,37,PRIORITY_ROAD,572,371,609,408
1277104756Image000036.jpg,101,95,70_SIGN,752,216,853,311
1277104756Image000036.jpg,60,65,PRIORITY_ROAD,777,312,837,377
1277104756Image000036.jpg,101,95,70_SIGN,752,216,853,311
1277104756Image000036.jpg,60,65,PRIORITY_ROAD,777,312,837,377
1277104756Image000036.jpg,101,95,70_SIGN,752,216,853,311
1277104756Image000036.jpg,60,65,PRIORITY_ROAD,777,312,837,377
1277104807Image000037.jpg,11,12,PASS_RIGHT_SIDE,174,454,185,466
1277104807Image000037.jpg,11,12,PASS_RIGHT_SIDE,174,454,185,466
1277104807Image000042.jpg,13,11,PASS_RIGHT_SIDE,165,451,178,462
1277104807Image000042.jpg,13,11,PASS_RIGHT_SIDE,165,451,178,462
1277104807Image000047.jpg,13,12,PASS_RIGHT_SIDE,150,453,163,465
1277104807Image000047.jpg,13,12,PASS_RIGHT_SIDE,150,453,163,465
1277104807Image000052.jpg,13,13,PASS_RIGHT_SIDE,141,453,154,466
1277104807Image000052.jpg,13,13,PASS_RIGHT_SIDE,141,453,154,466
1277104807Image000057.jpg,14,14,PASS_RIGHT_SIDE,137,453,151,467
1277104807Image000057.jpg,14,14,PASS_RIGHT_SIDE,137,453,151,467
1277104807Image000062.jpg,16,16,PASS_RIGHT_SIDE,129,450,145,466
1277104807Image000062.jpg,16,16,PASS_RIGHT_SIDE,129,450,145,466
1277104807Image000067.jpg,18,18,PASS_RIGHT_SIDE,120,450,138,468
1277104807Image000067.jpg,18,18,PASS_RIGHT_SIDE,120,450,138,468
1277104807Image000072.jpg,23,20,PASS_RIGHT_SIDE,106,437,129,457
1277104807Image000072.jpg,23,20,PASS_RIGHT_SIDE,106,437,129,457
1277104807Image000077.jpg,23,23,PASS_RIGHT_SIDE,78,434,101,457
1277104807Image000077.jpg,23,23,PASS_RIGHT_SIDE,78,434,101,457
1277104807Image000082.jpg,29,28,PASS_RIGHT_SIDE,31,428,60,456
1277104807Image000082.jpg,29,28,PASS_RIGHT_SIDE,31,428,60,456
1277104807Image000122.jpg,15,15,PASS_EITHER_SIDE,291,450,306,465
1277104807Image000122.jpg,15,15,PASS_EITHER_SIDE,291,450,306,465
1277104807Image000127.jpg,17,16,PASS_EITHER_SIDE,290,451,307,467
1277104807Image000127.jpg,17,16,PASS_EITHER_SIDE,290,451,307,467
1277104807Image000132.jpg,17,19,PASS_EITHER_SIDE,293,447,310,466
1277104807Image000132.jpg,17,19,PASS_EITHER_SIDE,293,447,310,466
1277104807Image000137.jpg,18,19,PASS_EITHER_SIDE,297,440,315,459
1277104807Image000137.jpg,18,19,PASS_EITHER_SIDE,297,440,315,459
1277104807Image000142.jpg,21,23,PASS_EITHER_SIDE,307,442,328,465
1277104807Image000142.jpg,21,23,PASS_EITHER_SIDE,307,442,328,465
1277104807Image000147.jpg,24,24,PASS_EITHER_SIDE,320,432,344,456
1277104807Image000147.jpg,13,13,PASS_RIGHT_SIDE,188,449,201,462
1277104807Image000147.jpg,24,24,PASS_EITHER_SIDE,320,432,344,456
1277104807Image000147.jpg,13,13,PASS_RIGHT_SIDE,188,449,201,462
1277104807Image000147.jpg,24,24,PASS_EITHER_SIDE,320,432,344,456
1277104807Image000147.jpg,13,13,PASS_RIGHT_SIDE,188,449,201,462
1277104807Image000152.jpg,28,30,PASS_EITHER_SIDE,337,415,365,445
1277104807Image000152.jpg,18,20,PASS_RIGHT_SIDE,179,435,197,455
1277104807Image000152.jpg,28,30,PASS_EITHER_SIDE,337,415,365,445
1277104807Image000152.jpg,18,20,PASS_RIGHT_SIDE,179,435,197,455
1277104807Image000152.jpg,28,30,PASS_EITHER_SIDE,337,415,365,445
1277104807Image000152.jpg,18,20,PASS_RIGHT_SIDE,179,435,197,455
1277104807Image000157.jpg,16,16,PASS_RIGHT_SIDE,175,429,191,445
1277104807Image000157.jpg,18,18,PASS_RIGHT_SIDE,165,433,183,451
1277104807Image000157.jpg,16,16,PASS_RIGHT_SIDE,175,429,191,445
1277104807Image000157.jpg,18,18,PASS_RIGHT_SIDE,165,433,183,451
1277104807Image000157.jpg,16,16,PASS_RIGHT_SIDE,175,429,191,445
1277104807Image000157.jpg,18,18,PASS_RIGHT_SIDE,165,433,183,451
1277104807Image000162.jpg,46,45,PASS_EITHER_SIDE,386,390,432,435
1277104807Image000162.jpg,15,16,PASS_RIGHT_SIDE,175,430,190,446
1277104807Image000162.jpg,46,45,PASS_EITHER_SIDE,386,390,432,435
1277104807Image000162.jpg,15,16,PASS_RIGHT_SIDE,175,430,190,446
1277104807Image000162.jpg,46,45,PASS_EITHER_SIDE,386,390,432,435
1277104807Image000162.jpg,15,16,PASS_RIGHT_SIDE,175,430,190,446
1277104807Image000167.jpg,22,20,PASS_RIGHT_SIDE,149,428,171,448
1277104807Image000167.jpg,23,20,PASS_RIGHT_SIDE,148,427,171,447
1277104807Image000167.jpg,22,20,PASS_RIGHT_SIDE,149,428,171,448
1277104807Image000167.jpg,23,20,PASS_RIGHT_SIDE,148,427,171,447
1277104807Image000167.jpg,22,20,PASS_RIGHT_SIDE,149,428,171,448
1277104807Image000167.jpg,23,20,PASS_RIGHT_SIDE,148,427,171,447
1277104807Image000172.jpg,76,74,PASS_EITHER_SIDE,492,326,568,400
1277104807Image000172.jpg,26,25,PASS_RIGHT_SIDE,132,415,158,440
1277104807Image000172.jpg,31,62,GIVE_WAY,1245,350,1276,412
1277104807Image000172.jpg,76,74,PASS_EITHER_SIDE,492,326,568,400
1277104807Image000172.jpg,26,25,PASS_RIGHT_SIDE,132,415,158,440
1277104807Image000172.jpg,31,62,GIVE_WAY,1245,350,1276,412
1277104807Image000172.jpg,76,74,PASS_EITHER_SIDE,492,326,568,400
1277104807Image000172.jpg,26,25,PASS_RIGHT_SIDE,132,415,158,440
1277104807Image000172.jpg,31,62,GIVE_WAY,1245,350,1276,412
1277104807Image000172.jpg,76,74,PASS_EITHER_SIDE,492,326,568,400
1277104807Image000172.jpg,26,25,PASS_RIGHT_SIDE,132,415,158,440
1277104807Image000172.jpg,31,62,GIVE_WAY,1245,350,1276,412
